location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T08:15:00.000Z,2019-07-13T13:45:00+05:30,no2,10.03,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T08:00:00.000Z,2019-07-13T13:30:00+05:30,no2,14.21,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T07:45:00.000Z,2019-07-13T13:15:00+05:30,no2,13.82,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T07:30:00.000Z,2019-07-13T13:00:00+05:30,no2,18.94,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T07:15:00.000Z,2019-07-13T12:45:00+05:30,no2,24.34,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T07:00:00.000Z,2019-07-13T12:30:00+05:30,no2,16.8,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T06:45:00.000Z,2019-07-13T12:15:00+05:30,no2,19.7,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T06:30:00.000Z,2019-07-13T12:00:00+05:30,no2,15.36,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T06:15:00.000Z,2019-07-13T11:45:00+05:30,no2,14.87,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T06:00:00.000Z,2019-07-13T11:30:00+05:30,no2,14.56,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T05:45:00.000Z,2019-07-13T11:15:00+05:30,no2,15.41,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T05:30:00.000Z,2019-07-13T11:00:00+05:30,no2,9.44,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T05:15:00.000Z,2019-07-13T10:45:00+05:30,no2,10.35,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T05:00:00.000Z,2019-07-13T10:30:00+05:30,no2,13.88,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T04:45:00.000Z,2019-07-13T10:15:00+05:30,no2,11.23,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T04:30:00.000Z,2019-07-13T10:00:00+05:30,no2,9.9,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T04:15:00.000Z,2019-07-13T09:45:00+05:30,no2,11.81,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T04:00:00.000Z,2019-07-13T09:30:00+05:30,no2,12.07,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T03:45:00.000Z,2019-07-13T09:15:00+05:30,no2,10.27,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T03:30:00.000Z,2019-07-13T09:00:00+05:30,no2,10.59,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T03:15:00.000Z,2019-07-13T08:45:00+05:30,no2,13.3,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T03:00:00.000Z,2019-07-13T08:30:00+05:30,no2,13.78,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T02:45:00.000Z,2019-07-13T08:15:00+05:30,no2,17.28,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T02:30:00.000Z,2019-07-13T08:00:00+05:30,no2,13.27,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T02:15:00.000Z,2019-07-13T07:45:00+05:30,no2,13.97,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T02:00:00.000Z,2019-07-13T07:30:00+05:30,no2,15.28,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T01:45:00.000Z,2019-07-13T07:15:00+05:30,no2,14.8,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T01:30:00.000Z,2019-07-13T07:00:00+05:30,no2,14.04,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T01:15:00.000Z,2019-07-13T06:45:00+05:30,no2,10.49,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T01:00:00.000Z,2019-07-13T06:30:00+05:30,no2,9.39,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T00:45:00.000Z,2019-07-13T06:15:00+05:30,no2,10.03,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T00:30:00.000Z,2019-07-13T06:00:00+05:30,no2,9.61,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T00:15:00.000Z,2019-07-13T05:45:00+05:30,no2,9.36,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-13T00:00:00.000Z,2019-07-13T05:30:00+05:30,no2,8.66,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T23:45:00.000Z,2019-07-13T05:15:00+05:30,no2,8.62,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T23:30:00.000Z,2019-07-13T05:00:00+05:30,no2,8.59,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T23:15:00.000Z,2019-07-13T04:45:00+05:30,no2,7.93,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T23:00:00.000Z,2019-07-13T04:30:00+05:30,no2,8.5,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T22:45:00.000Z,2019-07-13T04:15:00+05:30,no2,8.21,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T22:30:00.000Z,2019-07-13T04:00:00+05:30,no2,8.15,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T22:15:00.000Z,2019-07-13T03:45:00+05:30,no2,8.23,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T22:00:00.000Z,2019-07-13T03:30:00+05:30,no2,8.79,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T21:45:00.000Z,2019-07-13T03:15:00+05:30,no2,7.17,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T21:30:00.000Z,2019-07-13T03:00:00+05:30,no2,7.03,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T21:15:00.000Z,2019-07-13T02:45:00+05:30,no2,7.55,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T21:00:00.000Z,2019-07-13T02:30:00+05:30,no2,8.27,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T20:45:00.000Z,2019-07-13T02:15:00+05:30,no2,8.14,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T20:30:00.000Z,2019-07-13T02:00:00+05:30,no2,9.98,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T20:15:00.000Z,2019-07-13T01:45:00+05:30,no2,9.05,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T20:00:00.000Z,2019-07-13T01:30:00+05:30,no2,10.36,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T19:45:00.000Z,2019-07-13T01:15:00+05:30,no2,10.62,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T19:30:00.000Z,2019-07-13T01:00:00+05:30,no2,12.38,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T19:15:00.000Z,2019-07-13T00:45:00+05:30,no2,15.12,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T19:00:00.000Z,2019-07-13T00:30:00+05:30,no2,18.32,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T18:45:00.000Z,2019-07-13T00:15:00+05:30,no2,15.57,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T18:30:00.000Z,2019-07-13T00:00:00+05:30,no2,11.83,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T18:15:00.000Z,2019-07-12T23:45:00+05:30,no2,11.9,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T18:00:00.000Z,2019-07-12T23:30:00+05:30,no2,13.04,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T17:45:00.000Z,2019-07-12T23:15:00+05:30,no2,15.45,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T17:30:00.000Z,2019-07-12T23:00:00+05:30,no2,13.78,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T17:15:00.000Z,2019-07-12T22:45:00+05:30,no2,13.38,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T17:00:00.000Z,2019-07-12T22:30:00+05:30,no2,13.33,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T16:45:00.000Z,2019-07-12T22:15:00+05:30,no2,15.96,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T16:30:00.000Z,2019-07-12T22:00:00+05:30,no2,16.85,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T16:15:00.000Z,2019-07-12T21:45:00+05:30,no2,19.48,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T16:00:00.000Z,2019-07-12T21:30:00+05:30,no2,22.46,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T15:45:00.000Z,2019-07-12T21:15:00+05:30,no2,23.41,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T15:30:00.000Z,2019-07-12T21:00:00+05:30,no2,28.24,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T15:15:00.000Z,2019-07-12T20:45:00+05:30,no2,28.69,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T15:00:00.000Z,2019-07-12T20:30:00+05:30,no2,26.91,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T14:45:00.000Z,2019-07-12T20:15:00+05:30,no2,30.41,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T14:30:00.000Z,2019-07-12T20:00:00+05:30,no2,30.37,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T14:15:00.000Z,2019-07-12T19:45:00+05:30,no2,34.92,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T14:00:00.000Z,2019-07-12T19:30:00+05:30,no2,39.16,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T13:45:00.000Z,2019-07-12T19:15:00+05:30,no2,34.8,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T13:30:00.000Z,2019-07-12T19:00:00+05:30,no2,34.61,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T13:15:00.000Z,2019-07-12T18:45:00+05:30,no2,28.09,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T13:00:00.000Z,2019-07-12T18:30:00+05:30,no2,23.15,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T12:45:00.000Z,2019-07-12T18:15:00+05:30,no2,24.97,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T12:30:00.000Z,2019-07-12T18:00:00+05:30,no2,25.58,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T12:15:00.000Z,2019-07-12T17:45:00+05:30,no2,20.24,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T12:00:00.000Z,2019-07-12T17:30:00+05:30,no2,25.07,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T11:45:00.000Z,2019-07-12T17:15:00+05:30,no2,17.97,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T11:30:00.000Z,2019-07-12T17:00:00+05:30,no2,19.83,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T11:15:00.000Z,2019-07-12T16:45:00+05:30,no2,12.03,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T11:00:00.000Z,2019-07-12T16:30:00+05:30,no2,9.84,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T10:45:00.000Z,2019-07-12T16:15:00+05:30,no2,11.47,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-07-12T10:30:00.000Z,2019-07-12T16:00:00+05:30,no2,15.86,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
